,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,win_rate
2378,MASTER,owWfdTK3Igwy8e_JaFZLmrrgdwm9_hwwKYHs6Eb5bRRCxZ4,중꾹인,32,338,330,False,False,False,True,50.599
2379,MASTER,RYX-gLDfsgwVdO8nsIahMWXOmaRYI4-haH2zObdB6ID1ILw,Uncheol,46,431,357,False,False,True,True,54.695
2380,MASTER,kjsVcSB-V7Lzjlbl81jToOOWkT7LL3sQp-oH23XDk7r8fVc,XiaoHong1,165,1301,1215,True,False,False,False,51.709
2381,MASTER,ED_cYYniiNy_8lCvgQLAzY7Gt6ShnkD1KBskP5Y2_8oV9A,중독되다,78,253,229,False,False,False,False,52.49
2382,MASTER,0unWk1tZlv_G4RJqjBMVGIk6YthRFcK3kfulJ2lCmq9lNpM,Bunzzz,0,261,257,False,False,True,False,50.386
2383,MASTER,EGIX5s2gvUsQIErJAl5XaCCH9UtE4k_eyxYqESX3LI7NQ4I,TESTony,183,229,201,True,False,False,False,53.256
2384,MASTER,gQPGl60z-DJqs3YeXs6ZX0sAZJ4X0C5SFp_fXUEGxnqT964,너에겐자비는없다,62,492,406,False,False,False,False,54.788
2385,MASTER,M_tbQaLbT4vI0RsCy1mZy9XLeKyNxDzfRJe5jcFpz3k78QI,수박 싫어,239,317,226,False,False,False,False,58.379
2386,MASTER,NtYXp6oAOOvegaD9-w26-ljazBb0dedIkaU4COiSmaH0td0,still a1ive,205,288,237,False,False,False,False,54.857
2387,MASTER,rxTMSFOCCZh67OJTHGG7vRTZ92H8K7ZEjHjWPBJX0kJ7knI,산신의기운,200,332,311,False,False,False,True,51.633
2388,MASTER,aPjo_QSg9nWJIL4NpvSLp-FePJv-vgisipFNXZNbJ14q18k,zhugekongming,283,696,658,False,False,True,False,51.403
2389,MASTER,YKUYelePBxuHGhy7Fb4HMQ162_01vsy-8iAmCgQXwdDd904,iG Xin,35,644,639,False,False,True,False,50.195
2390,MASTER,dTrMSOUMhqvgT9LwbjEqil3T-kDMJYf2uhGX-YVbThNTng,adwlad,157,247,200,False,False,False,False,55.257
2391,MASTER,HH4iyE-ZZZVHTrnYeCuG4ScWFD1aUudqZJvp8jWf26vql7Q,lIIIIIlllll,77,473,445,True,False,False,False,51.525
2392,MASTER,-2Ui7hBDd-Dur8sd5bu1o0a6qlEmLJ2e7xQUj-s7XQ-bAKs,xianyufanshen,116,199,177,False,False,False,False,52.926
2393,MASTER,STvPFkO9b5oF6A1j6C0_GAz9M3ZqmXtoH30vkKUcx062jqw,Henri Emile,223,325,228,False,False,False,False,58.77
2394,MASTER,DuIUYRHhtroWQ_U5bEToUT6ddZ0vLMXv9D6i-GNcHy70xeM,노력하자노력하자,0,118,37,False,False,False,True,76.129
2395,MASTER,kWvJS0dxEnIRHd6TU_kw32uDM3Behn7adH4qCshzg98ecg,y0man,0,339,312,False,False,False,True,52.074
2396,MASTER,G8ccmt5BtziaTXvf57rbPr1XytNIvRkJ669_aqrH9O0L8qA,luli,0,269,239,False,False,True,True,52.953
2397,MASTER,HpLlZXicYCg-J9g7g-Q6quoRW4iKcuN-d02MxmD3QJ5Bng,오늘전역한 백수,255,215,190,False,False,False,False,53.086
2398,MASTER,YliLSs8xlxoCi6N7J-JNUavoUqn0n6hr4cC5AEijJZlE9Q,녹틸러스,99,76,45,False,False,True,True,62.81
2399,MASTER,QLIPZ7uSoSActoW3qxsG1_zpYBo9RAdRxjN2hVeWYzdavpE,김상남자,154,268,172,False,False,False,False,60.909
2400,MASTER,azCUQCxy435fh0O2NFBN-HaFVkHVSPr6pR-XTGV5vSf64DQ,xien zjin OwO,53,223,202,False,False,False,True,52.471
2401,MASTER,q-YwDeOYU6l6el4y9ghUDR1_9-_gpKUvM9s8_Pru1F8jWQo,중국인 죽었으면,238,243,157,True,False,False,False,60.75
2402,MASTER,MAsHt8w9Q7dlZ56JmIlu6NALuBeNFxFBvJ0SWJd2GEQr1iA,한 평생 그대 와,139,138,116,False,False,False,True,54.331
2403,MASTER,55xbMBz7J1Cj9aogC2P5EUMPOGZbBLLi0Al_cM3h7Y6bLA,막춤1,0,173,167,False,False,True,False,50.882
2404,MASTER,8uW_LZ-w2x_Sjt-Y2CiQTwJx0JM3G4enFyCH4Eee4IfslA,인 연,97,133,67,False,False,False,False,66.5
2405,MASTER,p7VflrOqU7k3WK8FpwKZYDwWqxeIlHtoa_psJSUjIv-K340,너가바로박종우,109,262,240,False,False,False,False,52.191
2406,MASTER,QXjC3TYkSkASMqKR2_EyqLOGELwf7NyxEj3_yjNrsSOMuqk,너무 안 무서워용,74,617,578,False,False,False,False,51.632
2407,MASTER,g7Asvo445NccH8rX33Lc7FPewlONfwFnCyJNAzOAD_ctSiEo,아무도날모를걸,102,142,45,False,False,False,True,75.936
2408,MASTER,oCiYS7SPMsKtGXKQyuTEHpalcjRhVuqwxORxGPW4oaQI9vM,Dione,0,200,132,False,False,True,False,60.241
2409,MASTER,GeEwv57RoHhQQe20GTOR05pm5Jv5ln6DAc3Xzq8QnCtSezc,Nisimiya Shouko,172,287,273,False,False,False,False,51.25
2410,MASTER,bytAwVZg6ostVgK5V_pAnB9aAmvJWkkzZQKy9r3yjoN5dg,PhasedKiller,120,131,121,False,False,False,False,51.984
2411,MASTER,pF_FwD3Cakfmo_ek2kcqYohR8Ws-XcPYKElomGGKqi3Fd0w,누나야  나 믿지,118,233,122,False,False,False,True,65.634
2412,MASTER,qqU8gQfj4UHlNHuoUEpNkjBNlxzzo_fRKCQUJOvEO1kehO5C,LittIe star,160,113,45,False,False,False,False,71.519
2413,MASTER,s43MPx2AdIqGw5zgOLIjI7zuNo2RJVvTpk6pA9Ejhkc13Q,plZ minioN,55,125,80,False,False,True,True,60.976
2414,MASTER,WHZbyYrGbgmC9JpsDPDDbAXNwkJsDZwNTqbAszuuEnKXfvcP,미친자크새끼,0,234,133,False,False,False,False,63.76
2415,MASTER,MH6w8pY56ORB4FGBMLrvLBKOsI3fIrQecQOmvMhV9OZxOvI,Verit4s,140,494,482,False,False,True,False,50.615
2416,MASTER,_VahEdin7qcqIc6k0ujbxt4nYMKdvEFBcy9GwrGdFd9o6KQ,Good l py,0,247,199,False,False,True,False,55.381
2417,MASTER,sdpwFemqUU8IXxBqFFYRbr-GbfJ0xOiCJXzjQagaAFYRi5k,UDT김계란,72,153,123,False,False,False,False,55.435
2418,MASTER,ueo7O36aE3OCsg6xxXJIzh_FtmpWc4b7C-UMLkUw4gP2Rgs,솔랭전사 김현후,35,289,265,False,False,False,False,52.166
2419,MASTER,8QAdfI9IA93saIqz23tVeBnPhGN-I6iVO6XaxLPtA1zsY5g,Zaovvunongren,190,458,424,True,False,False,False,51.927
2420,MASTER,KxTkFiQWNHrecxgPCSfk0gmQhrruSXe6W74Oqk0Sn_fH3I4,Lang D,277,234,149,False,False,True,False,61.097
2421,MASTER,Mm9SohfVonIzFdwZF7574hrm_zw-Pu-bfKFqy0UzPCn2VXM,lliilillilililll,105,226,202,False,False,False,False,52.804
2422,MASTER,zydm2YeK1qDwL-5px3_VVIESR2yNvM2kK6Y9ydjkYwExm4vt,kuzan sb,136,99,84,False,False,False,False,54.098
2423,MASTER,xaarsfxzo5AwDGCsk9COoPBYkOcB5oQyKiyR0enmrIOI9w,나는탑만가,207,110,79,False,False,False,True,58.201
2424,MASTER,RSrwBXXs1LBEwmvOLgay-IfX0o2YCnMvMY85oCBITTU1J34,석진잌,54,250,194,False,False,False,False,56.306
2425,MASTER,fEQb2zw7eHd9xxqV0YusEC3CB54ieX02aSwM_LX4rJiLBPY,노트북컨트롤장인,209,430,354,False,False,True,False,54.847
2426,MASTER,kzJXSzwXUKWl5XvXnBMGVq3vIVPrAQf9QTeOu0gffH4hIPw,Next  time zz,287,749,726,False,False,False,False,50.78
2427,MASTER,uvoIvZTOl1d-_5x6joHhuIbHkZZZdSBLfhsp0LABbr16DQ,울부짖는TnT,241,474,439,False,False,False,False,51.917
2428,MASTER,fTk8BoRDdhVqgRH5M4QYLqE5YcWGFrGuFuYCcdunnfCkkrk,탑 팁,229,586,574,False,False,False,False,50.517
2429,MASTER,zFq2986KjUJq5zSHHlCNAqhNkchEjPyizFoUEPVmdtuVNQ,요플래,0,372,352,False,False,True,True,51.381
2430,MASTER,SiUmtytqsw4r_2jPYvsAIfae1EAQ-q1MxgQ45tO2ZCWopsQ,HUYATV Garam,168,574,558,True,False,False,False,50.707
2431,MASTER,Z0oW1AthNQAA9U_Cw_YHngVMvFLRR2NnruTepMysIB2bHlM,Ragnarok 0nline,174,304,288,False,False,False,False,51.351
2432,MASTER,a539-1-xsxUDIoKuvEx23PDBOws7ivhPqw1L9wnkObymgn4,ig nugur1,256,110,84,True,False,False,False,56.701
2433,MASTER,147mFHZ0rN16Ei0w6saf4MviiCKgbTmdOi5f1EO0UDkMKvsq,77GameGoaaj,25,92,38,False,False,True,False,70.769
2434,MASTER,z5eWwyJRvHwXoMkULrr66ZVGLhi2j5dl-ruZwAUfm2NebD4,Super Chao,0,281,227,False,False,True,False,55.315
2435,MASTER,4xfBfBv5kocOqUx8BLChuwviZICXCDZr258h1YRr5eD9qw,BBQ Babjwo,184,323,229,False,False,False,True,58.514
2436,MASTER,qtp-0DuHa0MZDJWCOl0EHDCo7B2iKHA_TBJ2d7-gFswfWA,Fall Guy,93,211,192,False,False,False,False,52.357
2437,MASTER,g3Zw3u4C6dC6fWKqMYgbCwLQERLpC6Scd4LpO35EF6Rplzs,분신컨트롤,238,208,179,True,False,False,False,53.747
2438,MASTER,P0UAZfynQCigTyGww_T0w_sx-KeJuVzrSBGgB5jGv3lZQi4,끼없는연습벌레,0,524,522,False,False,True,False,50.096
2439,MASTER,EhW0lEJ0Jni9gnjXlsSt8pNeg9wmfs9mKQe3FhJYkYATfQs,Proclaim,78,129,78,False,False,False,False,62.319
2440,MASTER,CxBCVR5UleDzIdBrrj7PdCJloI52wa2L1hvct_Z0BNm6IIM,우정2,323,254,224,False,False,False,True,53.138
2441,MASTER,0P-eVQmQTPztBIeVJuvFYe8yG7SjcxJq_baVwiSBVyVdpSQ,become lethargic,35,304,239,False,False,False,False,55.985
2442,MASTER,NCc-tkdc5UVYqi4SbKSAh16xAit7NN_onxckASE2Wx8auR0,마이티베어,184,388,329,False,False,False,True,54.114
2443,MASTER,eI_B1NIDmts_6ioEUWDGIm_FYV2c3_6hOLQm5j-5yU6lmS5b,말 을 몰다,17,172,100,False,False,False,False,63.235
2444,MASTER,SmWiLKyLlVIFJpsnrzkDq-EuuzdomWhHfmjbXMkibPzd7lo,wycl,48,583,564,False,False,False,False,50.828
2445,MASTER,ERwy5hPYW0NMkOtGsTleevq0jlXKZ7vgsXEzWIFrkiKTkg,지구본,0,807,769,False,False,False,False,51.206
2446,MASTER,e8Hh8tv06sPUlzCSu-EPaMlXaFiKPb1ZCuGNrA5YQ_07y9A,khtzbxsj,21,945,960,False,False,True,False,49.606
2447,MASTER,TVIWcwLBz8aeMseBIPW7klPKXBfpQzfLHQ-8vKorgE2Riaw,sdasf dfghj,145,617,603,False,False,True,False,50.574
2448,MASTER,VwPHRAiTIjH7hqMpyVaa1w3Vd3Mtc4SigH3h5rTkU3Otvw,후회없이16,0,885,879,False,False,True,False,50.17
2449,MASTER,O9z7bNraAdtMXSnfNhLhs2A3AQ-G7dI6n7BKwDn6KA39VJI,우민2,123,81,64,False,False,True,True,55.862
2450,MASTER,Fr_yqpu21dvVS-JPep4xUkJDMn9f0kRzzDiuSVnZz8C4A4w,빡성규,37,233,208,False,False,True,False,52.834
2451,MASTER,u8QBmorUwUqcx6MbUErFfFKRzbFOFXZwL61NU9QidBvlDRg,myxwdshtkyjw,103,474,385,False,False,True,False,55.18
2452,MASTER,rWjupdkE8AovuzS-7NIgXArbBn5HmaQWHuKaU_mjhsPLHeg,난당신이그리워요,117,475,461,True,False,False,False,50.748
2453,MASTER,fYQeHTxCZrWIvZfQ30qTg831cFFHfuOSp7UjJmFL3ivQ8l8,Dddouo,0,241,167,False,False,True,False,59.069
2454,MASTER,V2higNFSqbyhxkR1E8WoWhywRYIVvoEzA9GmQoDlTnbJXlI,폭군 정수민,165,182,103,False,False,False,False,63.86
2455,MASTER,BvkhM40JCPjDIRxdr62B25YX2YSN_Ghp0rFSLb9hsW1r1wY,혼자해도충분하다,294,365,325,True,False,False,True,52.899
2456,MASTER,pSQwUlUM7_nCIU4_p1iun1mxowlGzNXV03dWRG8FkA4gRig,zhe shi ni de bu,12,424,397,False,False,False,False,51.644
2457,MASTER,Irrk4TSxnR9446c6WUvKXw9lyh4YRnJUvSwRurxwJlXIUA,다크쥬레곤,194,139,106,False,False,False,False,56.735
2458,MASTER,EcX6vLIH15mtCf-Y05WVV0UX7ZcCWqascnCFxed75UDWxBs,망상은 자유,26,292,243,False,False,False,False,54.579
2459,MASTER,fjepz3HVUX_nOYRZzvASc01k4TZsN-D414xJHYvO5TWm8T4,매일 사랑,186,245,226,False,False,False,False,52.017
2460,MASTER,TSnrC2Deo1k3MBow8BcKwIbRBu6VmFP6g2lE-H3qJhEz694,너의 엄마 이름은,0,172,146,False,False,True,False,54.088
2461,MASTER,e3a60m9SqpXYuf51qtRZepJqXPnxvYiX2-eUURsSmfpl8Vc,eurekaxhh,73,298,219,False,False,True,True,57.64
2462,MASTER,yW__JNQ1lIPVtUR_u_ylVTwaCi9JKt7ybbxivLX0qZdnQNQ,03 talon,19,399,342,False,False,False,False,53.846
2463,MASTER,Ch8Up76JMjVWu9JNZnLERKK6xm7u_X7tjLT6I5QM2I05-g,Tang99,32,196,170,False,False,False,False,53.552
2464,MASTER,9Zcs0on0yek_EVq8I31qAZwoAhSTeEg1w4Xslv85FGhKnA,건들면 대충함,64,174,132,False,False,True,True,56.863
2465,MASTER,9rujRgoyp41Icj7kWsiQGGJj8qGajq140QIydNebQP9aPsg,정딱철,25,437,354,False,False,False,False,55.247
2466,MASTER,uQ9p3cmThZoCoUw3DIZwsXB2aFQoOX6qgiEAcNInY5iJYcw,헌 옷,22,527,473,False,False,True,False,52.7
2467,MASTER,IQSqGNpRm3vjgDxtYLlvAM2Kw-bIEttabZ5hiDv6PC7qsaw,잉슥이,24,293,260,False,False,False,False,52.984
2468,MASTER,wB1262ZJqNnw10AuFvCLd-GLusPn_kj4QB4ltqisDBsfAQ,Raina,79,180,149,False,False,False,False,54.711
2469,MASTER,zR-u5Lj-WEPprGXoC1wywvasY7n0TDd56AWH7Zt4QxGRrVM,봇버프까지숨참음,203,297,266,False,False,False,False,52.753
2470,MASTER,JB8ANRGFjGUF8FJzjVEZIzmta4DHWa2oLrPpKa1I8zB3GhM,tbftbf,134,322,303,True,False,False,False,51.52
2471,MASTER,CIiwStpr8O1HcqQ75cb0EC4qiyVJ63RYSi6KtJ2AxJO1QpQ,chunjiaozhiming,244,809,713,False,False,True,False,53.154
2472,MASTER,wPgNSMrRSW_AzftDmtW-3hkQH_pa5mM5Ov_4ehSCxShc8hc,IroGGori,172,81,52,False,False,False,False,60.902
2473,MASTER,kwb-u_TuJQph6dfHi6kxr4H3mIGeWfpCbVEtfzPOeIVM7A,훈남타조,184,121,96,False,False,False,False,55.76
2474,MASTER,KzLKYRergrnKHoqWm-LSoxFgDxc3gJMawPuIgLoHtovjdJU,jeoner2,30,104,93,False,False,True,False,52.792
2475,MASTER,q7_Y_1-tmf1CAO0kOZbXqtYy_EggT6UEPGBaPw0S5M4BwwM,끝나지 않은 전투,13,659,657,False,False,False,True,50.076
2476,MASTER,2et2uOm9uvh4CRJdZxoHOy7FIH3VEYVmmDOd6PKbKp5Ets8,냐옹이는냥냥냥,121,394,389,False,False,True,False,50.319
2477,MASTER,iRZKiKYh4_joSiZvf1VQrWnvz7MSkKKjTa6EWgqO09zs6f8,허초랭,136,308,284,False,False,False,True,52.027
2478,MASTER,WFSTIeUvr0bmEiU_6kBRNdy9fWKONFeP62NAsFeCNQUCAoA,네코시은혜인나은,191,592,572,False,False,True,False,50.859
2479,MASTER,EqkaY7byiTAAjRdwJ900MDPaaDqJ1CO0V3rmmXGzvMTprYc,피들 권위자,57,97,77,False,False,True,False,55.747
2480,MASTER,ucBGkAU6IYWU4lDKE0zIu7LAfzhXUxs6Ep3iOZoAJZJd2dc,cutcutcutcutcut1,109,616,591,False,False,False,False,51.036
2481,MASTER,DU9bDiiEeYGObTfv7zlEt4v6LLUpTPqOZ4FCaxAlhpVOG2U,chuyu,7,291,259,False,False,False,False,52.909
2482,MASTER,mN8JwGkbowtq3kfiukS6P9FmRoobZdyYGoxC8EbS7Dy2bEs,노력99 재능1 ,0,753,723,False,False,True,True,51.016
2483,MASTER,xcIbjppUn6tRZPRZp3yOnFMWqrP2qC9hze1lYsrDYx5SUkQ,FPX Serenity,258,354,342,False,False,False,False,50.862
2484,MASTER,e_EF7GsafAccxOYqYQQbya81J5PnTPdgx4A2h5SwbVL0eg,DLDPTMD,0,177,89,False,False,False,False,66.541
2485,MASTER,e-4s9H3ExQx03AJVjmc3recesXG5Qkf6Bi-7Ksadn1NcL0Y,김한내,0,158,154,False,False,False,False,50.641
2486,MASTER,XYnJwbkCwbzcN7GZH8ViAmkW6DVeJrzt9Zu3pZZxHsmX2O4,전주대표자크,2,279,224,False,False,True,False,55.467
2487,MASTER,_EEpSvK-XLTZOO1NzvgbtDAg4ZphUsMnK9qfde0zTl1eKT8,매판집중하자,78,207,104,False,False,False,False,66.559
2488,MASTER,rWttM8XnxP9gWm9wshPw5TNOFdjA6uI6H7wOABvlmDqskJ8,다이아현장복귀,20,74,20,False,False,False,False,78.723
2489,MASTER,72c0AtUc2OW5q54OPCPyPLfyzaeycGKlINFugMI5nzi5DsM,증태야,162,282,260,True,False,False,False,52.03
2490,MASTER,TpOaYGwmQGveLwvgbpGErNGTIKBxJqYz5qvRdvGGeSHlrT8,준걸준 빛날희,159,457,402,False,False,True,False,53.201
2491,MASTER,M4ADMh5KwGyTRExmYhA_fyDmRCWgT-qlOFAgeHi7_DrASZk,Upgrade 할거야,237,207,186,False,False,False,False,52.672
2492,MASTER,HKzF2bgOZQWCZaXRoNmvXgToSFXKA3nysUYf04xoGYxUN7A,Bieber99,0,523,437,False,False,True,True,54.479
2493,MASTER,U6kGk-kmDVNjETzSpOFdCmR6anmWfa2qP9zAELN4ypipGr0,daytimeqaq,112,503,472,False,False,False,False,51.59
2494,MASTER,0dlIbZZ5goeNfqKZRjxXhlmYYl9yoX4JjipanymW2Erzh4FL,saep,299,249,231,False,False,True,False,51.875
2495,MASTER,0nlEv3PGIc9-5P3f0zNYDLfdYTBxc9pLgWVxpMQX-gLU3_I,SOLO RANK zz,0,197,120,False,False,True,False,62.145
2496,MASTER,SgQaViPGt0AfBAe4xXaUqvtk9W_a5qUfHt6ifKlzj2A-Mg,CCrazy,0,492,457,False,False,True,True,51.844
2497,MASTER,yqL4XEIy94qsNV5dAxc_5TAjQS55YAPemM5x8jWaFInGSQ,티모 하기싫다,15,173,134,False,False,False,False,56.352
2498,MASTER,2mfBNo932ieBRva62vo-iKcysu4-kzj2eAz3vD8DmVgC2_I,i am d0g sr all,118,753,741,True,False,False,False,50.402
2499,MASTER,mP1dvc6ZX19WZkfdJG3EjJdmG8y7UGHy38c7x9pfLMJx4g,혜지서폿ad원딜함,15,376,366,False,False,True,False,50.674
2500,MASTER,nceik7NxO-vORzWngH2zwtk8wQPpqGq1DLZJndGa38AXDCs,다딱이랑대화안함,131,134,126,False,False,False,False,51.538
2501,MASTER,-x4wx4in-RItARgGSqe7FF3VMFReaXgaKmmkFCV1OHCef8Y,뽀정원,0,227,214,False,False,False,False,51.474
2502,MASTER,WBuwbybC7fQX79qvPkpwZPdaPCGxS23CSIMtLpQqRspi2Q,솔블형정글러,0,128,90,False,False,True,True,58.716
2503,MASTER,ZvJy19qJ8614Tvltoeq8S1VMwVanv0eNTTEmQnpnNB3Sv4rs,hou hui wu qi,286,346,269,False,False,True,True,56.26
2504,MASTER,ViV1H9bflXoXErgTtR47hAfYu4NMGz3elt5ZCgPBTEd6qTs,The Cure,260,628,556,False,False,False,True,53.041
2505,MASTER,xah9Z-QU44i5vvwMOi5tWKMpt4xBUGHpJ7Iq-0lvpr1HWD-z,wojiaowangjunovo,53,145,69,False,False,False,False,67.757
2506,MASTER,gviijLRN9VE4iFFnvOSjKN9mLWvz9dNyvusbyZRVxG02E9k,난 질수없다222,0,146,114,False,False,True,True,56.154
2507,MASTER,PuhpR2OW7DaiW1LNTP72Ldt9coqnbHRNxa8bweAFXYztjzk,WhyAlwaysRunaway,0,554,557,False,False,True,False,49.865
2508,MASTER,Jr553QhWdujAy_7Y8wRF2BlJfCBpZaMOcMnc-PUlpi4twXII,혼자인게 편한 나,156,267,183,False,False,False,True,59.333
2509,MASTER,FtsXfw4zH_Yn8BDrJBn-TRtojYlknxkb6mTEBxEibLKgxDg,난 진짜 기여워,193,662,606,False,False,True,True,52.208
2510,MASTER,pMlFJ5KNCHtCeLLawcZRhe4_8GmxlnRYjiHXYvZmTNB3K9o,Lucky Dogs,145,343,328,True,False,False,False,51.118
2511,MASTER,tDCvhAs01lN0pcb05V1iVM5g0x8HYJ5rgLs0U9QUbmCANQ,벽 느낌 주의,0,62,44,False,False,False,False,58.491
2512,MASTER,bKOOKD7BCIOuK8dxnS_UW7UCrKpwGrsKcKY9ofdGlJ_LwQ,Dutch Coffee,141,246,213,True,False,False,False,53.595
2513,MASTER,djtmiW7ManIb7uemeGhrmZyOg-Sxl0iOepPdmDDOHyZJZ-w,터널공학 김진,41,171,155,False,False,False,True,52.454
2514,MASTER,tOaKL2gwK6eK3diLMwINaHzicsgmMfnvt0C0IusWau-ryuo,울다하 명예시민,130,222,133,False,False,False,False,62.535
2515,MASTER,TXYHduA25ViAgWVE-LsfTaqGgSD-IkLkEo0XMC8teFRO3g,Tuan Mi Mi,34,164,141,False,False,False,False,53.77
2516,MASTER,Ptc4kekBQ-Q3rP46psE8JYukGPKLfiOpl6cDkaW0SmvwOYM,HUYATV Uni,18,140,114,False,False,True,False,55.118
2517,MASTER,1qaW9A1_sry3e74z6mpSoEVKkrg2udUMPxaPR89Yp3kfhe4,커피 바드,0,426,383,False,False,True,False,52.658
2518,MASTER,t9uUn0UEh2ACiU3eYZQS4bsFYtLvbawK8hAl5xVrGnRD5Ds,조금 더 나은,63,442,427,True,False,False,False,50.863
2519,MASTER,7HNMWdfRJV6mtAmgqF3X6Y92N43Wmkd3vHWqVX0CZSOO2qY,N k y m,96,562,543,False,False,False,False,50.86
2520,MASTER,xsZH_i5BC1PWnhQh2uv_RgXpzcR1qqDotGJ9Z3HvRllG3gQ,alabai,59,335,272,True,False,False,False,55.189
2521,MASTER,JcJmnOpR5QOpeFnv3RngAACfsGtmbPIu4DeuwZm1nqLtEbc,명품보카,14,292,230,False,False,True,True,55.939
2522,MASTER,ftP-orMBW7ZL4elPK6odqSQH_ywhs3f4T0r2kwr-MeZcbXE,빚갚으면 은퇴함,216,211,179,False,False,False,False,54.103
2523,MASTER,VHtJnZl6A2AQGLSv3nJsSwRNbusd4qE6RiA-FuN7nZb7QYc,iG루키,173,273,277,True,False,False,False,49.636
2524,MASTER,gWO8THO5thJ5O7i7nafRJMELuAb5W2heWQuLRCKlO1yE4cU,인생목표한남더힐,201,258,245,False,False,True,False,51.292
2525,MASTER,ki7cE6dGnm3yNflEpy2XgipEd2xev7IO9w6d2nJhrvDcr_Y,last year01,271,803,795,False,False,False,False,50.25
2526,MASTER,PZsG2jT5PkC3e77o8o5Io6lO5oMFButKFujopkQmB1BpxJg,미래에 나는 뭘까,0,351,280,False,False,False,False,55.626
2527,MASTER,ojinqlZ3n43wVqVEgg8z_1WXBZqkmWvWyBrG1fHJ8HcQHrE,안던지면이김,0,90,69,False,False,True,False,56.604
2528,MASTER,Iozl0Elf52txwRHshlXNExs2ZmA-rhQam7-BCk-hTrLxO-4,TOP GEP,108,201,119,False,False,True,True,62.812
2529,MASTER,r52kh018ed8BkmVp2WVJ_opAI0OiP3vIkWG3ZKg-G_ElHg,봐줄게요 힛 OuO,50,204,172,False,False,False,False,54.255
2530,MASTER,hBPeAG8UIw5uErIoBKnuC0j3Ck3ieC-c_i-d1Y0G8gs843E,태윤이야,0,95,75,False,False,True,False,55.882
2531,MASTER,SAQWwgnJYUtyIXJvVmydt56BMSjukezTX1NxyT7AaoJbkoo,애리무 발닦개,186,352,333,False,False,False,False,51.387
2532,MASTER,IgERq5zfnm9FK9J0peIYSJ6kz8wVJw2pzc2uwWxm3af2zwk,에이전트 H S,80,826,797,False,False,False,False,50.893
2533,MASTER,SCYc004kc1Hfl2919bxmqLnq9EMofJzWQRUeXEQ4lkMfLg,xiangkan ni xiao,7,543,541,False,False,False,False,50.092
2534,MASTER,IYCcONII-DpI4ryyxF_x7FyG9QHTm0xwVn6fV1oZ2nLrvjM,ZILZ,140,326,282,False,False,False,False,53.618
2535,MASTER,DVBTTgPFnoDC5DL3CVsai4uRmd75WEfUySspXUB-6JAZo4o,Dom Perign0n,0,90,65,False,False,True,False,58.065
2536,MASTER,X_gs42n4QKhZaVjovOYI4BGCIu0EzPUAH_5PhnslQCoarg,AITAl SYNDROME,0,300,233,False,False,True,False,56.285
2537,MASTER,VHlp8byMxv9dYsitumoY2oVKPhvxRLYXbbKxSLsP8OmguY4, dansatheshy,246,982,874,True,False,False,True,52.909
2538,MASTER,fJVk4WGRsIKpoj2Dy9jHbomUJxdN6hFetDvKzJVJ1mQtVQ,VoL QAQ,227,195,117,False,False,False,False,62.5
2539,MASTER,49zwh4wtgYUVVAyeeazwrv2Xkf9Y7I1MQ1oeAKQAvKGDN40,xiaolishu,171,295,246,True,False,False,False,54.529
2540,MASTER,HZy-NKkFeut7SjF-bZ-2gih7WKSu4I4BsvuORTi2yq_p9k4,원조맛대가리,0,322,273,False,False,False,True,54.118
2541,MASTER,vomAMgsZfMBTjfrgpNobhSYQW2Ncs893jHtbEhXY1zcPx6A,wopfujadvhaoiqw,0,294,278,False,False,True,False,51.399
2542,MASTER,5oSA72uD7iyjeXEcUENTvcNn3amDjGTn8Zex-sdqdr-6mwE,블먹벨,84,337,308,False,False,False,False,52.248
2543,MASTER,vte31MLBwL8HfJR4f_TdJgDYBYdQW5D71ot2iHaBji_480g, wanciwang,113,799,799,False,False,True,False,50.0
2544,MASTER,cMFeajtLvm2Tn4GQd2RogbxZN43c_NXLKOXXaeElFU7bFeo,도포포,0,53,32,False,False,True,False,62.353
2545,MASTER,paBy65hhzej9XHyCGCcd6KEuChaDpBAKND6eNC47aihKMOE,사스케 용서해라 이게마지막이다,308,307,221,True,False,False,False,58.144
2546,MASTER,wPlTvVWcJiRa7-0jMKy47XaOeyE3TsKv0qlXLmPM8oiiziI,하 이게 안 끌려,10,44,21,False,False,False,False,67.692
2547,MASTER,Z967EHctOO56O-9FMbI1gus9oQqjrDqLH-_MQZLUG7QPTks,Se7vNzZ,0,263,239,False,False,True,False,52.39
2548,MASTER,BEUyCkBFTa9lXrcgUsTvMi7SZCcoNcceng3yPvKfMAYHWSc,듀오해주세요왈왈,19,183,115,False,False,True,False,61.409
2549,MASTER,2nuP6WV5gt-EIzWIFwIypGiIEolksNcoDeyJ-bLK6whJen4,The Jazz,115,369,300,False,False,True,False,55.157
2550,MASTER,-0g8qIn3T7dm0DJ6QQjbY8f8G3hOLphn4FKjzq6q2WPo3M8,FA Rose,0,402,325,False,False,False,False,55.296
2551,MASTER,rKYxJabP1TVvwoh85Px84XdnaDiNRRkoL_6d5vTcoe-OQxE,지금부터연승함,25,237,152,False,False,False,False,60.925
2552,MASTER,FptMZrBsUCVavOzH-6pJ7SDpJwBdXY8aKAoNHQ-yMgbkGw,CloudWeaver,75,306,286,False,False,False,True,51.689
